id,name,batch,type,address,publish,age,location
7-1660,旅顺船坞旧址,第七批,近现代重要史迹及代表性建筑,辽宁省大连市旅顺口区,文物保护单位,1890年,"121.261953,38.851705"
7-1661,老铁山灯塔,第七批,近现代重要史迹及代表性建筑,辽宁省大连市旅顺口区,文物保护单位,1893年,"121.140476,38.728284"
7-1662,甲午战争田庄台遗址,第七批,近现代重要史迹及代表性建筑,辽宁省盘锦市大洼县,文物保护单位,1895年,"122.120579,40.824716"
7-1663,关东州总督府旧址,第七批,近现代重要史迹及代表性建筑,辽宁省大连市旅顺口区,文物保护单位,1899年,"121.261953,38.851705"
7-1664,旅顺红十字医院旧址,第七批,近现代重要史迹及代表性建筑,辽宁省大连市旅顺口区,文物保护单位,1900年,"121.261953,38.851705"
7-1665,营口俄国领事馆旧址,第七批,近现代重要史迹及代表性建筑,辽宁省营口市站前区,文物保护单位,1900年,"122.258961,40.672670"
7-1666,关东州厅旧址,第七批,近现代重要史迹及代表性建筑,辽宁省大连市旅顺口区,文物保护单位,1906年,"121.237945,38.807830"
7-1667,元帅林,第七批,近现代重要史迹及代表性建筑,辽宁省抚顺市抚顺县,文物保护单位,民国,"124.097979,41.922644"
7-1668,沈阳天主堂,第七批,近现代重要史迹及代表性建筑,辽宁省沈阳市沈河区,文物保护单位,1912年,"123.444408,41.788669"
7-1669,沈阳中山广场建筑群,第七批,近现代重要史迹及代表性建筑,辽宁省沈阳市和平区,文物保护单位,1913～1937年,"123.410658,41.796979"
7-1670,侵华日军关东军司令部旧址,第七批,近现代重要史迹及代表性建筑,辽宁省大连市旅顺口区,文物保护单位,1919年,"121.261953,38.851705"
7-1671,辽宁总站旧址,第七批,近现代重要史迹及代表性建筑,辽宁省沈阳市和平区,文物保护单位,1930年,"123.426837,41.810899"
7-1672,奉海铁路局旧址,第七批,近现代重要史迹及代表性建筑,辽宁省沈阳市大东区,文物保护单位,1931年,"123.501078,41.823658"
7-1673,沈阳二战盟军战俘营旧址,第七批,近现代重要史迹及代表性建筑,辽宁省沈阳市大东区,文物保护单位,1942～1945年,"123.492472,41.809471"
7-1674,抗美援朝下河口公路断桥遗址,第七批,近现代重要史迹及代表性建筑,辽宁省丹东市宽甸满族自治县,文物保护单位,1950年,"124.835920,40.427642"
7-1675,雷锋墓和雷锋纪念碑,第七批,近现代重要史迹及代表性建筑,辽宁省抚顺市望花区,文物保护单位,1964年,"123.784206,41.853646"
7-1676,宝泉涌酒坊,第七批,近现代重要史迹及代表性建筑,吉林省通化市通化县,文物保护单位,清,"125.759259,41.679808"
7-1677,吉长道尹公署旧址,第七批,近现代重要史迹及代表性建筑,吉林省长春市南关区,文物保护单位,1909年,"125.340199,43.902451"
7-1678,吉林天主教堂,第七批,近现代重要史迹及代表性建筑,吉林省吉林市船营区,文物保护单位,1926年,"126.563742,43.839200"
7-1679,吉海铁路总站旧址,第七批,近现代重要史迹及代表性建筑,吉林省吉林市船营区,文物保护单位,1929年,"126.510882,43.817220"
7-1680,吉林大学教学楼旧址,第七批,近现代重要史迹及代表性建筑,吉林省吉林市船营区,文物保护单位,1929年,"126.540966,43.833445"
7-1681,辽源矿工墓,第七批,近现代重要史迹及代表性建筑,吉林省辽源市西安区,文物保护单位,1931年,"125.149283,42.927265"
7-1682,伪满皇宫及日伪军政机构旧址,第七批,近现代重要史迹及代表性建筑,吉林省长春市宽城区、朝阳区,文物保护单位,1932～1945年,"125.350743,43.907205"
7-1683,通化葡萄酒厂地下贮酒窖,第七批,近现代重要史迹及代表性建筑,吉林省通化市东昌区,文物保护单位,1937～1983年,"125.986111,41.761222"
7-1684,伪满洲国中央银行旧址,第七批,近现代重要史迹及代表性建筑,吉林省长春市朝阳区,文物保护单位,1938年,"125.288319,43.833513"
7-1685,长春电影制片厂早期建筑,第七批,近现代重要史迹及代表性建筑,吉林省长春市朝阳区,文物保护单位,1939年,"125.292691,43.863741"
7-1686,长春第一汽车制造厂早期建筑,第七批,近现代重要史迹及代表性建筑,吉林省长春市绿园区,文物保护单位,1956年,"125.245562,43.862950"
7-1687,马迭尔宾馆,第七批,近现代重要史迹及代表性建筑,黑龙江省哈尔滨市道里区,文物保护单位,1906年,"126.619643,45.773169"
7-1688,哈尔滨犹太人活动旧址群,第七批,近现代重要史迹及代表性建筑,黑龙江省哈尔滨市南岗区和道里区,文物保护单位,1909～1949年,"126.619088,45.773791"
7-1689,黑龙江督军署旧址,第七批,近现代重要史迹及代表性建筑,黑龙江省齐齐哈尔市建华区,文物保护单位,1912年,"123.955894,47.356782"
7-1690,黑龙江省图书馆旧址,第七批,近现代重要史迹及代表性建筑,黑龙江省齐齐哈尔市,文物保护单位,1930年,"123.987185,47.334226"
7-1691,伪满洲国哈尔滨警察厅旧址,第七批,近现代重要史迹及代表性建筑,黑龙江省哈尔滨市南岗区,文物保护单位,1933年,"126.619983,45.701435"
7-1692,东北民主联军前线指挥部旧址,第七批,近现代重要史迹及代表性建筑,黑龙江省哈尔滨市双城市,文物保护单位,1946年,"126.314259,45.374810"
7-1693,铁人一口井井址,第七批,近现代重要史迹及代表性建筑,黑龙江省大庆市红岗区,文物保护单位,1960年,"124.891039,46.398418"
7-1694,杨树浦水厂,第七批,近现代重要史迹及代表性建筑,上海市杨浦区,文物保护单位,1883年,"121.526975,31.252488"
7-1695,佘山天文台,第七批,近现代重要史迹及代表性建筑,上海市松江区,文物保护单位,1900年,"121.191390,31.093784"
7-1696,提篮桥监狱早期建筑,第七批,近现代重要史迹及代表性建筑,上海市虹口区,文物保护单位,1903年,"121.505707,31.255054"
7-1697,徐家汇天主堂,第七批,近现代重要史迹及代表性建筑,上海市徐汇区,文物保护单位,1910年,"121.436089,31.191135"
7-1698,中国共产党第二次全国代表大会会址,第七批,近现代重要史迹及代表性建筑,上海市静安区,文物保护单位,1922年,"121.475228,31.220155"
7-1699,黄山炮台旧址,第七批,近现代重要史迹及代表性建筑,江苏省无锡市江阴市,文物保护单位,明至民国,"120.287042,31.932499"
7-1700,小娄巷建筑群,第七批,近现代重要史迹及代表性建筑,江苏省无锡市崇安区,文物保护单位,明至民国,"120.307524,31.575252"
7-1701,金陵刻经处,第七批,近现代重要史迹及代表性建筑,江苏省南京市白下区,文物保护单位,清,"118.791037,32.037028"
7-1702,刘氏兄弟故居,第七批,近现代重要史迹及代表性建筑,江苏省无锡市江阴市,文物保护单位,清,"120.263916,31.903921"
7-1703,东吴大学旧址,第七批,近现代重要史迹及代表性建筑,江苏省苏州市沧浪区,文物保护单位,清至民国,"120.640899,31.303067"
7-1704,金陵兵工厂旧址,第七批,近现代重要史迹及代表性建筑,江苏省南京市秦淮区,文物保护单位,清至民国,"118.786152,32.005848"
7-1705,浦口火车站旧址,第七批,近现代重要史迹及代表性建筑,江苏省南京市浦口区,文物保护单位,清至民国,"118.721374,32.096167"
7-1706,韩公馆,第七批,近现代重要史迹及代表性建筑,江苏省南通市海安县,文物保护单位,1906年,"120.467370,32.533549"
7-1707,孙中山临时大总统府及南京国民政府建筑遗存,第七批,近现代重要史迹及代表性建筑,江苏省南京市玄武区,文物保护单位,1912～1949年,"118.797861,32.048687"
7-1708,无锡县商会旧址,第七批,近现代重要史迹及代表性建筑,江苏省无锡市崇安区,文物保护单位,1915年,"120.302266,31.582578"
7-1709,秦邦宪旧居,第七批,近现代重要史迹及代表性建筑,江苏省无锡市崇安区,文物保护单位,1916～1921年,"120.296591,31.575719"
7-1710,通崇海泰总商会大楼,第七批,近现代重要史迹及代表性建筑,江苏省南通市崇川区,文物保护单位,1920年,"120.906265,31.945293"
7-1711,北极阁气象台旧址,第七批,近现代重要史迹及代表性建筑,江苏省南京市玄武区,文物保护单位,1928年,"118.790482,32.060134"
7-1712,中央陆军军官学校旧址,第七批,近现代重要史迹及代表性建筑,江苏省南京市玄武区,文物保护单位,1928年,"118.809600,32.053660"
7-1713,励志社旧址,第七批,近现代重要史迹及代表性建筑,江苏省南京市玄武区,文物保护单位,1929～1931年,"118.811903,32.040241"
7-1714,国民政府中央广播电台旧址,第七批,近现代重要史迹及代表性建筑,江苏省南京市鼓楼区,文物保护单位,1932年,"118.774400,32.066780"
7-1715,国立中央研究院旧址,第七批,近现代重要史迹及代表性建筑,江苏省南京市玄武区,文物保护单位,1933～1935年,"118.794692,32.058679"
7-1716,拉贝旧居,第七批,近现代重要史迹及代表性建筑,江苏省南京市鼓楼区,文物保护单位,1934～1938年,"118.783251,32.050646"
7-1717,天香小筑,第七批,近现代重要史迹及代表性建筑,江苏省苏州市沧浪区,文物保护单位,1935年,"120.623790,31.299720"
7-1718,新四军江南指挥部旧址,第七批,近现代重要史迹及代表性建筑,江苏省常州市溧阳市,文物保护单位,1939年,"119.484211,31.416911"
7-1719,黄桥战斗旧址,第七批,近现代重要史迹及代表性建筑,江苏省泰州市泰兴市,文物保护单位,1940年,"120.234885,32.233675"
7-1720,美国驻华使馆旧址,第七批,近现代重要史迹及代表性建筑,江苏省南京市鼓楼区,文物保护单位,1946年,"118.769790,32.066336"
7-1721,英国驻华使馆旧址,第七批,近现代重要史迹及代表性建筑,江苏省南京市鼓楼区,文物保护单位,1946年,"118.753512,32.083145"
7-1722,茂新面粉厂旧址,第七批,近现代重要史迹及代表性建筑,江苏省无锡市南长区,文物保护单位,1946年,"120.292893,31.569910"
7-1723,国民党江阴要塞司令部旧址,第七批,近现代重要史迹及代表性建筑,江苏省无锡市江阴市,文物保护单位,1947年,"120.276103,31.905420"
7-1724,乍浦炮台,第七批,近现代重要史迹及代表性建筑,浙江省嘉兴市平湖市,文物保护单位,清,"121.095570,30.603767"
7-1725,春晖中学旧址,第七批,近现代重要史迹及代表性建筑,浙江省绍兴市上虞市,文物保护单位,清至民国,"120.924720,30.023085"
7-1726,仓前粮仓,第七批,近现代重要史迹及代表性建筑,浙江省杭州市余杭区,文物保护单位,清至中华人民共和国,"119.986558,30.290956"
7-1727,尊德堂,第七批,近现代重要史迹及代表性建筑,浙江省湖州市南浔区,文物保护单位,1877年,"120.418512,30.849690"
7-1728,嘉兴文生修道院与天主堂,第七批,近现代重要史迹及代表性建筑,浙江省嘉兴市南湖区,文物保护单位,1903年、1930年,"120.756767,30.776560"
7-1729,锦堂学校旧址,第七批,近现代重要史迹及代表性建筑,浙江省宁波市慈溪市,文物保护单位,1909年,"121.418010,30.182621"
7-1730,浙江兴业银行旧址,第七批,近现代重要史迹及代表性建筑,浙江省杭州市上城区,文物保护单位,1923年,"120.170408,30.247303"
7-1731,坎门验潮所,第七批,近现代重要史迹及代表性建筑,浙江省台州市玉环县,文物保护单位,1929年,"121.287923,28.086395"
7-1732,红十三军军部旧址,第七批,近现代重要史迹及代表性建筑,浙江省温州市永嘉县,文物保护单位,1930年,"120.682144,28.150591"
7-1733,曹娥庙,第七批,近现代重要史迹及代表性建筑,浙江省绍兴市上虞市,文物保护单位,1936年,"120.871327,29.991697"
7-1734,浙江大学龙泉分校旧址,第七批,近现代重要史迹及代表性建筑,浙江省丽水市龙泉市,文物保护单位,1939年,"119.151874,28.046768"
7-1735,李氏家族旧宅,第七批,近现代重要史迹及代表性建筑,安徽省合肥市庐阳区,文物保护单位,清,"117.264595,31.878641"
7-1736,洪家大屋,第七批,近现代重要史迹及代表性建筑,安徽省黄山市祁门县,文物保护单位,清,"117.548373,29.893646"
7-1737,芜湖天主堂,第七批,近现代重要史迹及代表性建筑,安徽省芜湖市镜湖区,文物保护单位,清至民国,"118.362411,31.329322"
7-1738,英驻芜领事署旧址,第七批,近现代重要史迹及代表性建筑,安徽省芜湖市镜湖区,文物保护单位,清至民国,"118.385146,31.340404"
7-1739,安徽大学红楼及敬敷书院旧址,第七批,近现代重要史迹及代表性建筑,安徽省安庆市大观区,文物保护单位,清至民国,"117.048032,30.514315"
7-1740,安庆天主堂,第七批,近现代重要史迹及代表性建筑,安徽省安庆市迎江区,文物保护单位,1893年,"117.048436,30.506627"
7-1741,怀远教会建筑旧址,第七批,近现代重要史迹及代表性建筑,安徽省蚌埠市怀远县,文物保护单位,1903年、1909年,"117.205234,32.970031"
7-1742,王稼祥故居,第七批,近现代重要史迹及代表性建筑,安徽省宣城市泾县,文物保护单位,1906年,"118.059536,30.545851"
7-1743,圣雅各中学旧址,第七批,近现代重要史迹及代表性建筑,安徽省芜湖市镜湖区,文物保护单位,1910～1936年,"118.385146,31.340404"
7-1744,岩寺新四军军部旧址,第七批,近现代重要史迹及代表性建筑,安徽省黄山市徽州区,文物保护单位,1938年,"118.338964,29.825998"
7-1745,侵华日军淮南罪证遗址,第七批,近现代重要史迹及代表性建筑,安徽省淮南市大通区,文物保护单位,1938～1943年,"117.107113,32.610284"
7-1746,陈独秀墓,第七批,近现代重要史迹及代表性建筑,安徽省安庆市大观区,文物保护单位,1947年,"117.002684,30.573323"
7-1747,安徽省博物馆陈列展览大楼,第七批,近现代重要史迹及代表性建筑,安徽省合肥市庐阳区,文物保护单位,1956年,"117.275264,31.863488"
7-1748,亭江炮台,第七批,近现代重要史迹及代表性建筑,福建省福州市马尾区,文物保护单位,清,"119.509666,26.069418"
7-1749,林则徐宅与祠,第七批,近现代重要史迹及代表性建筑,福建省福州市鼓楼区,文物保护单位,清,"119.292085,26.086135"
7-1750,福建戍守台湾将士墓群,第七批,近现代重要史迹及代表性建筑,福建省宁德市福鼎市、福州市马尾区、漳州市东山县,文物保护单位,清,"120.216978,27.324479"
7-1751,临江楼,第七批,近现代重要史迹及代表性建筑,福建省龙岩市上杭县,文物保护单位,1929年,"116.416850,25.047350"
7-1752,闽西工农银行旧址,第七批,近现代重要史迹及代表性建筑,福建省龙岩市新罗区,文物保护单位,1930年,"117.035423,25.097654"
7-1753,毛泽东才溪乡调查旧址群,第七批,近现代重要史迹及代表性建筑,福建省龙岩市上杭县,文物保护单位,1933年,"116.418688,25.250843"
7-1754,红九军团长征出发地,第七批,近现代重要史迹及代表性建筑,福建省龙岩市长汀县,文物保护单位,1934年,"116.357581,25.833531"
7-1755,永安抗战旧址群,第七批,近现代重要史迹及代表性建筑,福建省三明市永安市,文物保护单位,1938～1945年,"117.374461,25.976394"
7-1756,五更寮土高炉群,第七批,近现代重要史迹及代表性建筑,福建省漳州市南靖县,文物保护单位,1958年,"117.075509,24.591156"
7-1757,同文书院,第七批,近现代重要史迹及代表性建筑,江西省九江市浔阳区,文物保护单位,清至民国,"115.990301,29.727593"
7-1758,陈宝箴、陈三立故居,第七批,近现代重要史迹及代表性建筑,江西省九江市修水县,文物保护单位,1831年,"114.546702,29.026022"
7-1759,盛公祠,第七批,近现代重要史迹及代表性建筑,江西省萍乡市安源区,文物保护单位,1898年,"113.870730,27.615202"
7-1760,总平巷矿井口,第七批,近现代重要史迹及代表性建筑,江西省萍乡市安源区,文物保护单位,1898年,"113.902019,27.602163"
7-1761,湘赣边界秋收起义前敌委员会旧址,第七批,近现代重要史迹及代表性建筑,江西省宜春市铜鼓县,文物保护单位,1927年,"114.371172,28.520770"
7-1762,东固平民银行旧址,第七批,近现代重要史迹及代表性建筑,江西省吉安市青原区,文物保护单位,1928～1930年,"115.398425,26.723656"
7-1763,君埠红一方面军总司令部旧址,第七批,近现代重要史迹及代表性建筑,江西省吉安市永丰县,文物保护单位,1929年,"115.669901,26.701834"
7-1764,富田村诚敬堂,第七批,近现代重要史迹及代表性建筑,江西省吉安市青原区,文物保护单位,1929～1931年,"115.255242,26.810808"
7-1765,渼陂红四军总部旧址,第七批,近现代重要史迹及代表性建筑,江西省吉安市青原区,文物保护单位,1930年,"115.116844,26.942752"
7-1766,“二七”陂头会议旧址,第七批,近现代重要史迹及代表性建筑,江西省吉安市青原区,文物保护单位,1930年,"115.114890,27.069097"
7-1767,寻乌调查旧址,第七批,近现代重要史迹及代表性建筑,江西省赣州市寻乌县,文物保护单位,1930年,"115.646636,24.963371"
7-1768,中共苏区中央局旧址,第七批,近现代重要史迹及代表性建筑,江西省赣州市宁都县,文物保护单位,1931年,"116.013621,26.470996"
7-1769,中华苏维埃共和国中央革命军事委员会旧址,第七批,近现代重要史迹及代表性建筑,江西省赣州市瑞金市,文物保护单位,1931～1932年,"116.006131,25.872223"
7-1770,瑞金中央工农红军学校旧址,第七批,近现代重要史迹及代表性建筑,江西省赣州市瑞金市,文物保护单位,1932年,"116.027135,25.885555"
7-1771,瑶里改编旧址,第七批,近现代重要史迹及代表性建筑,江西省景德镇市浮梁县,文物保护单位,1938年,"117.580936,29.544838"
7-1772,上高会战遗址,第七批,近现代重要史迹及代表性建筑,江西省宜春市上高县,文物保护单位,1941年,"114.602256,28.203809"
7-1773,邓小平旧居与劳动车间,第七批,近现代重要史迹及代表性建筑,江西省南昌市新建县,文物保护单位,1969～1972年,"115.815278,28.692864"
7-1774,淄博矿业集团德日建筑群,第七批,近现代重要史迹及代表性建筑,山东省淄博市淄川区,文物保护单位,清至民国,"117.991041,36.630001"
7-1775,烟台西炮台,第七批,近现代重要史迹及代表性建筑,山东省烟台市芝罘区,文物保护单位,1876年,"121.364200,37.551990"
7-1776,猴矶岛灯塔,第七批,近现代重要史迹及代表性建筑,山东省烟台市长岛县,文物保护单位,1882年,"120.736580,37.921368"
7-1777,坊子德日建筑群,第七批,近现代重要史迹及代表性建筑,山东省潍坊市坊子区,文物保护单位,1898～1945年,"119.166485,36.654448"
7-1778,威海英式建筑,第七批,近现代重要史迹及代表性建筑,山东省威海市环翠区,文物保护单位,1900年、1901年,"122.047750,37.529307"
7-1779,兖州天主教堂,第七批,近现代重要史迹及代表性建筑,山东省济宁市兖州市,文物保护单位,1901年,"116.823311,35.546612"
7-1780,济南纬二路近现代建筑群,第七批,近现代重要史迹及代表性建筑,山东省济南市市中区,文物保护单位,1901～1932年,"116.997999,36.659092"
7-1781,原胶济铁路济南站近现代建筑群,第七批,近现代重要史迹及代表性建筑,山东省济南市天桥区,文物保护单位,1904～1915年,"116.990996,36.667600"
7-1782,张裕公司酒窖,第七批,近现代重要史迹及代表性建筑,山东省烟台市芝罘区,文物保护单位,1905年,"121.370731,37.523421"
7-1783,原齐鲁大学近现代建筑群,第七批,近现代重要史迹及代表性建筑,山东省济南市历下区,文物保护单位,1905～1924年,"117.077401,36.664278"
7-1784,济南泺口黄河铁路大桥,第七批,近现代重要史迹及代表性建筑,山东省济南市天桥区,文物保护单位,1912年,"116.989479,36.712772"
7-1785,徂徕山抗日武装起义旧址,第七批,近现代重要史迹及代表性建筑,山东省泰安市岱岳区,文物保护单位,1938年,"117.237187,36.040376"
7-1786,新四军军部暨华东军区、华东野战军诞生地旧址,第七批,近现代重要史迹及代表性建筑,山东省临沂市河东区,文物保护单位,1946～1947年,"118.402893,35.089917"
7-1787,莱芜战役指挥所旧址,第七批,近现代重要史迹及代表性建筑,山东省莱芜市钢城区,文物保护单位,1947年,"117.811604,36.059393"
7-1788,袁寨古民居,第七批,近现代重要史迹及代表性建筑,河南省周口市项城市,文物保护单位,清,"114.966540,33.342255"
7-1789,张祜庄园,第七批,近现代重要史迹及代表性建筑,河南省郑州市巩义市,文物保护单位,清至民国,"113.198040,34.695885"
7-1790,鸡公山近代建筑群,第七批,近现代重要史迹及代表性建筑,河南省信阳市,文物保护单位,1903～1949年,"115.039499,32.139843"
7-1791,刘镇华庄园,第七批,近现代重要史迹及代表性建筑,河南省郑州市巩义市,文物保护单位,民国,"113.059084,34.825087"
7-1792,洛阳西工兵营,第七批,近现代重要史迹及代表性建筑,河南省洛阳市西工区,文物保护单位,1914年,"112.440501,34.668549"
7-1793,袁林,第七批,近现代重要史迹及代表性建筑,河南省安阳市北关区,文物保护单位,1918年,"114.355822,36.107255"
7-1794,天主教河南总修院旧址,第七批,近现代重要史迹及代表性建筑,河南省开封市顺河区,文物保护单位,1932年,"114.400375,34.779120"
7-1795,河朔图书馆旧址,第七批,近现代重要史迹及代表性建筑,河南省新乡市卫滨区,文物保护单位,1935年,"113.865780,35.302117"
7-1796,国共黄河归故谈判旧址,第七批,近现代重要史迹及代表性建筑,河南省开封市禹王台区,文物保护单位,1946年,"114.348170,34.777104"
7-1797,豫陕鄂前后方工作委员会旧址,第七批,近现代重要史迹及代表性建筑,河南省平顶山市鲁山县,文物保护单位,1947年,"112.908023,33.738518"
7-1798,商丘淮海战役总前委旧址,第七批,近现代重要史迹及代表性建筑,河南省商丘市睢阳区,文物保护单位,1948年,"115.653302,34.388390"
7-1799,洛阳涧西苏式建筑群,第七批,近现代重要史迹及代表性建筑,河南省洛阳市涧西区,文物保护单位,1954年,"112.374867,34.671898"
7-1800,古德寺,第七批,近现代重要史迹及代表性建筑,湖北省武汉市江岸区,文物保护单位,1877年,"114.307585,30.618594"
7-1801,起义门,第七批,近现代重要史迹及代表性建筑,湖北省武汉市武昌区,文物保护单位,1911年,"114.307396,30.525758"
7-1802,京汉铁路总工会旧址,第七批,近现代重要史迹及代表性建筑,湖北省武汉市江岸区,文物保护单位,1923年,"114.318046,30.624437"
7-1803,汉口中共中央宣传部旧址,第七批,近现代重要史迹及代表性建筑,湖北省武汉市江岸区,文物保护单位,1927年,"114.292607,30.586418"
7-1804,中共中央领导人汉口住地旧址,第七批,近现代重要史迹及代表性建筑,湖北省武汉市江岸区,文物保护单位,1927年,"114.278760,30.592688"
7-1805,中国共产党第五次全国代表大会旧址,第七批,近现代重要史迹及代表性建筑,湖北省武汉市武昌区,文物保护单位,1927年,"114.298744,30.550825"
7-1806,武汉中央军事政治学校旧址,第七批,近现代重要史迹及代表性建筑,湖北省武汉市武昌区,文物保护单位,1927年,"114.296657,30.539852"
7-1807,武汉中共中央机关旧址,第七批,近现代重要史迹及代表性建筑,湖北省武汉市江岸区,文物保护单位,,"114.298622,30.587913"
7-1808,湖北省立图书馆旧址,第七批,近现代重要史迹及代表性建筑,湖北省武汉市武昌区,文物保护单位,1936年,"114.311295,30.541248"
7-1809,汉口新四军军部旧址,第七批,近现代重要史迹及代表性建筑,湖北省武汉市江岸区,文物保护单位,1937～1938年,"114.311009,30.606379"
7-1810,八路军武汉办事处旧址,第七批,近现代重要史迹及代表性建筑,湖北省武汉市江岸区,文物保护单位,1937～1938年,"114.309476,30.606147"
7-1811,中共豫鄂边区委员会旧址,第七批,近现代重要史迹及代表性建筑,湖北省荆州市京山县,文物保护单位,1940～1942年,"112.239741,30.335165"
7-1812,华新水泥厂旧址,第七批,近现代重要史迹及代表性建筑,湖北省黄石市黄石港区,文物保护单位,1946～2005年,"115.082225,30.221162"
7-1813,向阳湖文化名人旧址,第七批,近现代重要史迹及代表性建筑,湖北省咸宁市咸安区,文物保护单位,中华人民共和国,"114.182798,29.907153"
7-1814,武汉长江大桥,第七批,近现代重要史迹及代表性建筑,湖北省武汉市武昌区、汉阳区,文物保护单位,1957年,"114.288626,30.549505"
7-1815,渌江书院,第七批,近现代重要史迹及代表性建筑,湖南省株洲市醴陵市,文物保护单位,清,"113.492440,27.650080"
7-1816,何叔衡故居,第七批,近现代重要史迹及代表性建筑,湖南省长沙市宁乡县,文物保护单位,1876年,"112.553625,28.249986"
7-1817,谢觉哉故居,第七批,近现代重要史迹及代表性建筑,湖南省长沙市宁乡县,文物保护单位,1884年,"112.553625,28.249986"
7-1818,林伯渠故居,第七批,近现代重要史迹及代表性建筑,湖南省常德市临澧县,文物保护单位,1886年,"111.611654,29.528316"
7-1819,徐特立故居,第七批,近现代重要史迹及代表性建筑,湖南省长沙市长沙县,文物保护单位,1889年,"113.286375,28.069376"
7-1820,李达故居,第七批,近现代重要史迹及代表性建筑,湖南省永州市冷水滩区,文物保护单位,1890年,"111.613125,26.353841"
7-1821,左文襄公祠,第七批,近现代重要史迹及代表性建筑,湖南省岳阳市湘阴县,文物保护单位,1892年,"112.894006,28.662505"
7-1822,邓中夏故居,第七批,近现代重要史迹及代表性建筑,湖南省郴州市宜章县,文物保护单位,1894年,"112.987501,25.456768"
7-1823,李立三故居,第七批,近现代重要史迹及代表性建筑,湖南省株洲市醴陵市,文物保护单位,1899年,"113.530746,27.653399"
7-1824,蔡和森、蔡畅故居,第七批,近现代重要史迹及代表性建筑,湖南省娄底市双峰县,文物保护单位,1899年,"112.422410,27.424711"
7-1825,岳州关,第七批,近现代重要史迹及代表性建筑,湖南省岳阳市岳阳楼区,文物保护单位,1901年,"113.129702,29.371903"
7-1826,信义校会建筑群,第七批,近现代重要史迹及代表性建筑,湖南省益阳市赫山区、资阳区,文物保护单位,1904～1924年,"112.324322,28.590966"
7-1827,岳阳教会学校,第七批,近现代重要史迹及代表性建筑,湖南省岳阳市岳阳楼区,文物保护单位,1910年,"113.076070,29.329090"
7-1828,爱晚亭,第七批,近现代重要史迹及代表性建筑,湖南省长沙市岳麓区,文物保护单位,1913～1918年,"112.938016,28.180382"
7-1829,罗荣桓故居,第七批,近现代重要史迹及代表性建筑,湖南省衡阳市衡东县,文物保护单位,1914年,"113.155464,27.068700"
7-1830,胡耀邦故居,第七批,近现代重要史迹及代表性建筑,湖南省长沙市浏阳市,文物保护单位,1915年,"113.886339,28.078068"
7-1831,新民学会旧址,第七批,近现代重要史迹及代表性建筑,湖南省长沙市岳麓区,文物保护单位,1918年,"112.952479,28.193269"
7-1832,湘南学联旧址,第七批,近现代重要史迹及代表性建筑,湖南省衡阳市珠晖区,文物保护单位,1919年,"112.618270,26.904166"
7-1833,湖南大学早期建筑群,第七批,近现代重要史迹及代表性建筑,湖南省长沙市岳麓区,文物保护单位,1920～1950年,"112.931090,28.196097"
7-1834,渌江桥,第七批,近现代重要史迹及代表性建筑,湖南省株洲市醴陵市,文物保护单位,1924年,"113.500182,27.651459"
7-1835,中共平江县委旧址,第七批,近现代重要史迹及代表性建筑,湖南省岳阳市平江县,文物保护单位,1927～1928年,"113.607324,28.704357"
7-1836,湘南起义旧址群,第七批,近现代重要史迹及代表性建筑,湖南省郴州市汝城县、嘉禾县、宜章县、永兴县、桂阳县、安仁县、资兴市，衡阳市耒阳市，株洲市炎陵县,文物保护单位,1928年,"113.236146,25.976243"
7-1837,中国工农红军第七军指挥所旧址,第七批,近现代重要史迹及代表性建筑,湖南省邵阳市绥宁县,文物保护单位,1930年,"111.674067,27.249750"
7-1838,湖南省苏维埃政府旧址,第七批,近现代重要史迹及代表性建筑,湖南省长沙市浏阳市,文物保护单位,1930年,"113.643907,28.163983"
7-1839,红二、六军团长征出发地旧址,第七批,近现代重要史迹及代表性建筑,湖南省张家界市桑植县,文物保护单位,1935年,"110.235772,29.463473"
7-1840,红二军团长征司令部旧址,第七批,近现代重要史迹及代表性建筑,湖南省娄底市新化县,文物保护单位,1935年,"111.327412,27.726515"
7-1841,黄埔军校第二分校旧址,第七批,近现代重要史迹及代表性建筑,湖南省邵阳市武冈市,文物保护单位,1938年,"110.631884,26.726599"
7-1842,大云山三战三捷摩崖石刻,第七批,近现代重要史迹及代表性建筑,湖南省岳阳市岳阳县,文物保护单位,1942年,"113.500490,29.258000"
7-1843,厂窖惨案遗址,第七批,近现代重要史迹及代表性建筑,湖南省益阳市南县,文物保护单位,1943年,"112.250749,29.155670"
7-1844,丁氏光禄公祠,第七批,近现代重要史迹及代表性建筑,广东省揭阳市榕城区,文物保护单位,1878年,"116.352071,23.538115"
7-1845,崎碌炮台,第七批,近现代重要史迹及代表性建筑,广东省汕头市金平区,文物保护单位,1879年,"116.699045,23.352282"
7-1846,人境庐和荣禄第,第七批,近现代重要史迹及代表性建筑,广东省梅州市梅江区,文物保护单位,1881年、1884年,"116.130074,24.310727"
7-1847,广州湾法国公使署旧址和法军指挥部旧址,第七批,近现代重要史迹及代表性建筑,广东省湛江市霞山区,文物保护单位,1903年、1905年,"110.416314,21.196471"
7-1848,谢晋元故居,第七批,近现代重要史迹及代表性建筑,广东省梅州市蕉岭县,文物保护单位,1905年,"116.171356,24.658700"
